result,field,total,top_issuer,top_count
warn,w_ian_iana_pub_suffix_empty,3,"emailAddress=info@spiderhost.hu, C=US, ST=N/A, L=N/A, O=N/A, CN=spiderhost.hu, emailAddress=info@spiderhost.hu",1
warn,w_dnsname_underscore_in_trd,2,"C=CN, O=National E-Government Network Administration Center, CN=CEGN RSA Class 2 CA",2
warn,w_eku_critical_improperly,2,"emailAddress=webmaster@kathryn-morris.co.uk, CN=www.kathryn-morris.co.uk, O=KM UK, OU=KM UK, ST=England, C=GB, L=London, emailAddress=webmaster@kathryn-morris.co.uk",1
info,n_subject_common_name_included,116744,"C=GB, ST=Greater Manchester, L=Salford, O=Sectigo Limited, CN=Sectigo RSA Domain Validation Secure Server CA",17507
info,w_ct_sct_policy_count_unsatisfied,6560,"C=BE, O=GlobalSign nv-sa, CN=GlobalSign Organization Validation CA - SHA256 - G2",1669
info,n_san_iana_pub_suffix_empty,2947,CN=localhost,285
info,n_ecdsa_ee_invalid_ku,105,"C=US, ST=California, L=San Francisco, O=CloudFlare\, Inc., OU=CloudFlare Origin SSL ECC Certificate Authority",38
info,n_san_dns_name_duplicate,98,"emailAddress=webmaster@booting.dev, C=IL, ST=HaMerkaz, L=Holon, O=Booting, OU=Booting, CN=mynames-default.upress.local, emailAddress=webmaster@booting.dev",22
info,n_dnsname_wildcard_left_of_public_suffix,80,"C=SK, ST=Slovakia, L=Bratislava, O=WebSupport\, s.r.o., CN=WebSupport ROOT CA",42
info,n_sub_ca_eku_missing,31,"emailAddress=support@fortinet.com, C=US, ST=California, L=Sunnyvale, O=Fortinet, OU=Certificate Authority, CN=F6KF31T018900129, emailAddress=support@fortinet.com",7
info,n_multiple_subject_rdn,14,"organizationIdentifier=VATSI-17659957, C=SI, O=Republika Slovenija, organizationIdentifier=VATSI-17659957, CN=SIGOV-CA",7
info,n_mp_allowed_eku,12,"CN=Regery Self-Signed Certificate, O=Regery\, https://regery.com, C=UA",4
info,n_ca_digital_signature_not_set,10,"C=US, ST=California, L=Sonoma County, O=Ciar, OU=Freehold, CN=ciar.org, CN=*.ciar.org",2
error,e_sub_cert_cert_policy_empty,66981,"emailAddress=info@plesk.com, C=CH, L=Schaffhausen, O=Plesk, CN=Plesk, emailAddress=info@plesk.com",4872
error,e_sub_cert_certificate_policies_missing,66981,"emailAddress=info@plesk.com, C=CH, L=Schaffhausen, O=Plesk, CN=Plesk, emailAddress=info@plesk.com",4872
error,e_sub_cert_aia_missing,65746,"emailAddress=info@plesk.com, C=CH, L=Schaffhausen, O=Plesk, CN=Plesk, emailAddress=info@plesk.com",4872
error,e_sub_cert_aia_does_not_contain_ocsp_url,52326,"emailAddress=info@plesk.com, C=CH, L=Schaffhausen, O=Plesk, CN=Plesk, emailAddress=info@plesk.com",4132
error,e_ca_key_usage_missing,49261,"C=US, ST=California, L=test, O=testexample, OU=testexample, CN=testexp",15579
error,e_root_ca_key_usage_present,49227,"C=US, ST=California, L=test, O=testexample, OU=testexample, CN=testexp",15579
error,e_ext_authority_key_identifier_no_key_identifier,38485,"emailAddress=info@plesk.com, C=CH, L=Schaffhausen, O=Plesk, CN=Plesk, emailAddress=info@plesk.com",4548
error,e_sub_cert_eku_missing,38050,"C=GB, ST=Berkshire, L=Newbury, O=My Company Ltd",2100
error,e_ext_san_missing,31017,"emailAddress=info@plesk.com, C=CH, L=Schaffhausen, O=Plesk, CN=Plesk, emailAddress=info@plesk.com",4872
error,e_mp_authority_key_identifier_correct,19918,"emailAddress=info@plesk.com, C=CH, L=Schaffhausen, O=Plesk, CN=Plesk, emailAddress=info@plesk.com",355
error,e_invalid_certificate_version,19223,"C=GB, ST=Berkshire, L=Newbury, O=My Company Ltd",2100
error,e_subject_common_name_not_from_san,18331,"emailAddress=info@plesk.com, C=CH, L=Schaffhausen, O=Plesk, CN=Plesk, emailAddress=info@plesk.com",2763
error,e_basic_constraints_not_critical,15097,"C=AU, ST=Some-State, O=Internet Widgits Pty Ltd",3575
error,e_subject_common_name_not_exactly_from_san,11631,"emailAddress=info@plesk.com, C=CH, L=Schaffhausen, O=Plesk, CN=Plesk, emailAddress=info@plesk.com",2109
error,e_tls_server_cert_valid_time_longer_than_398_days,9884,"C=RU, L=Saint Petersburg, O=VK, CN=VK interm CA",1407
error,e_subj_country_not_uppercase,6322,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",1123
error,e_subject_contains_noninformational_value,6233,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",770
error,e_subject_country_not_iso,5537,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",770
error,e_dnsname_not_valid_tld,5307,"C=BE, O=GlobalSign nv-sa, CN=GlobalSign Organization Validation CA - SHA256 - G2",1679
error,e_ca_country_name_missing,4887,CN=sni-support-required-for-valid-ssl,724
error,e_signature_algorithm_not_supported,4423,"C=GB, ST=Berkshire, L=Newbury, O=My Company Ltd",2099
error,e_ca_common_name_missing,4408,"C=AU, ST=Some-State, O=Internet Widgits Pty Ltd",3665
error,e_rsa_mod_less_than_2048_bits,4294,"emailAddress=webmaster@odin.com, C=RU, ST=Moscow, L=Moscow, O=Odin, OU=Odin Automation, CN=odin.com, emailAddress=webmaster@odin.com",726
error,e_serial_number_not_positive,4274,"C=GB, ST=Berkshire, L=Newbury, O=My Company Ltd",2100
error,e_ca_organization_name_missing,3576,CN=sni-support-required-for-valid-ssl,724
error,e_organizational_unit_name_prohibited,3364,"C=US, O=CloudFlare\, Inc., OU=CloudFlare Origin SSL Certificate Authority, L=San Francisco, ST=California",246
error,e_sub_cert_valid_time_longer_than_39_months,2931,"C=RU, L=Saint Petersburg, O=VK, CN=VK interm CA",1407
error,e_sub_cert_valid_time_longer_than_825_days,2870,"C=RU, L=Saint Petersburg, O=VK, CN=VK interm CA",1407
error,e_sub_cert_or_sub_ca_using_sha1,2418,"emailAddress=webmaster@localhost, C=US, ST=Someprovince, L=Sometown, O=none, OU=none, CN=localhost, emailAddress=webmaster@localhost",378
error,e_sub_cert_locality_name_must_appear,1940,"C=US, O=CloudFlare\, Inc., OU=CloudFlare Origin SSL Certificate Authority, L=San Francisco, ST=California",594
error,e_sub_cert_province_must_appear,1940,"C=US, O=CloudFlare\, Inc., OU=CloudFlare Origin SSL Certificate Authority, L=San Francisco, ST=California",594
error,e_ca_country_name_invalid,1455,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",496
error,e_mp_modulus_must_be_2048_bits_or_more,1328,CN=localhost,235
error,e_issuer_field_empty,1148,,1148
error,e_subject_empty_without_san,1143,,1143
error,e_validity_time_not_positive,922,"emailAddress=support@sweb.ru, C=RU, ST=SPb, L=SPb, O=Test Self SSL Company, OU=Test, CN=test-self-signed.spaceweb.ru, emailAddress=support@sweb.ru",900
error,e_sub_cert_basic_constraints_not_critical,787,"C=RU, O=The Ministry of Digital Development and Communications, CN=Russian Trusted Sub CA",320
error,e_old_root_ca_rsa_mod_less_than_2048_bits,756,"emailAddress=root@localhost.localdomain, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=localhost.localdomain, emailAddress=root@localhost.localdomain",271
error,e_dnsname_bad_character_in_label,749,"C=US, O=CloudFlare\, Inc., OU=CloudFlare Origin SSL Certificate Authority, L=San Francisco, ST=California",600
error,e_sub_cert_country_name_must_appear,709,"C=US, O=CloudFlare\, Inc., OU=CloudFlare Origin SSL Certificate Authority, L=San Francisco, ST=California",594
error,e_ext_subject_key_identifier_missing_ca,623,CN=localhost,309
error,e_qcstatem_mandatory_etsi_statems,608,"C=ES, O=FNMT-RCM, OU=AC Componentes Informáticos",576
error,e_key_usage_and_extended_key_usage_inconsistent,608,"emailAddress=ca@wedos.com, C=CZ, ST=Jihocesky kraj, L=Hluboka nad Vltavou, O=WEDOS Internet\, a.s., CN=WEDOS Certification Authority, emailAddress=ca@wedos.com",131
error,e_ca_key_usage_not_critical,554,"O=WatchGuard, OU=Fireware, CN=Fireware web CA",284
error,e_rsa_allowed_ku_no_encipherment_ca,554,"O=WatchGuard, OU=Fireware, CN=Fireware web CA",284
error,e_root_ca_key_usage_must_be_critical,553,"O=WatchGuard, OU=Fireware, CN=Fireware web CA",284
error,e_ext_san_contains_reserved_ip,534,CN=example.com,218
error,e_subj_orgunit_in_ca_cert,457,"CN=iZj6cgrym8sxzup76uhr9iZ, O=iZj6cgrym8sxzup76uhr9iZ, OU=iZj6cgrym8sxzup76uhr9iZ, C=US",39
error,e_root_ca_extended_key_usage_present,441,"CN=iZj6cgrym8sxzup76uhr9iZ, O=iZj6cgrym8sxzup76uhr9iZ, OU=iZj6cgrym8sxzup76uhr9iZ, C=US",39
error,e_subject_contains_reserved_ip,378,"C=BE, O=GlobalSign nv-sa, CN=GlobalSign Organization Validation CA - SHA256 - G2",322
error,e_ca_crl_sign_not_set,346,"emailAddress=root@ip-172-31-11-105, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=ip-172-31-11-105, emailAddress=root@ip-172-31-11-105",23
error,e_incorrect_ku_encoding,339,"C=FR, ST=Paris, L=Paris, O=Gandi, CN=Gandi Standard SSL CA 2",47
error,e_superfluous_ku_encoding,282,CN=WMSvc-SHA2-iZr0a2gv1b5i3dZ,16
error,e_key_usage_incorrect_length,268,CN=WMSvc-SHA2-iZr0a2gv1b5i3dZ,16
error,e_rsa_allowed_ku_ee,262,"C=IL, O=StartCom Ltd., OU=Secure Digital Certificate Signing, CN=StartCom Class 1 Primary Intermediate Server CA",105
error,e_cert_extensions_version_not_3,189,"emailAddress=admin@ramzes.ws, C=XX, ST=XX, L=XX, O=XX, OU=XX, emailAddress=admin@ramzes.ws, CN=example.com",19
error,e_subject_printable_string_badalpha,172,"C=, ST=, L=, O=FASTPANEL, OU=, CN=parking",129
error,e_ext_key_usage_cert_sign_without_ca,152,CN=unifi.local,22
error,e_crl_distrib_points_not_http,149,"DC=local, DC=xunta, DC=local, DC=xunta, CN=prdrootca02",16
error,e_sub_cert_crl_distribution_points_does_not_contain_url,149,"emailAddress=ca@mchost.ru, C=RU, ST=Russia, L=Moscow, O=Mchost, OU=IT Department, CN=Mchost Certificate Authority, emailAddress=ca@mchost.ru",14
error,e_sub_cert_key_usage_cert_sign_bit_set,148,CN=unifi.local,22
error,e_aia_ca_issuers_must_have_http_only,132,"DC=local, DC=xunta, DC=local, DC=xunta, CN=prdrootca02",16
error,e_ext_san_other_name_present,107,"O=CAcert Inc., OU=http://www.CAcert.org, CN=CAcert Class 3 Root",40
error,e_ext_san_rfc822_name_present,97,"emailAddress=noc@mixxt.de, C=DE, ST=Nordrhein-Westfalen, L=Bonn, O=mixxt GmbH, OU=EDV, CN=mixxt CA, emailAddress=noc@mixxt.de",21
error,e_subject_dn_not_printable_characters,96,"emailAddress=123456@123.com, C=cn, ST=beijing, L=beijing, O=æºæåä½, OU=æºæ, CN=*, emailAddress=123456@123.com",43
error,e_dnsname_wildcard_only_in_left_label,95,"C=SK, ST=Slovakia, L=Bratislava, O=WebSupport\, s.r.o., CN=WebSupport ROOT CA",42
error,e_mp_modulus_must_be_divisible_by_8,90,"emailAddress=dummy@root.crt, C=EU, ST=IE, L=D, O=ACME, OU=IT, CN=root, emailAddress=dummy@root.crt",81
error,e_ecdsa_allowed_ku,81,CN=Loopia SSH CA,21
error,e_ocsp_id_pkix_ocsp_nocheck_ext_not_included_server_auth,70,"CN=iZj6cgrym8sxzup76uhr9iZ, O=iZj6cgrym8sxzup76uhr9iZ, OU=iZj6cgrym8sxzup76uhr9iZ, C=US",39
error,e_mp_ecdsa_signature_encoding_correct,68,CN=Loopia SSH CA,21
error,e_invalid_subject_rdn_order,61,"organizationIdentifier=VATSI-17659957, C=SI, O=Republika Slovenija, organizationIdentifier=VATSI-17659957, CN=SIGOV-CA",7
error,e_subject_dn_country_not_printable_string,61,"emailAddress=dev@runcloud.io, C=MY, ST=Selangor, L=Cyberjaya, O=RunCloud Sdn. Bhd., OU=Engineering, CN=RunCloud WebSSL Root CA, emailAddress=dev@runcloud.io",39
error,e_subject_contains_organizational_unit_name_and_no_organization_name,58,"DC=ch, DC=cern, DC=ch, DC=cern, CN=CERN Grid Certification Authority",8
error,e_path_len_constraint_improperly_included,53,"emailAddress=dev@runcloud.io, C=MY, ST=Selangor, L=Cyberjaya, O=RunCloud Sdn. Bhd., OU=Engineering, CN=RunCloud WebSSL Root CA, emailAddress=dev@runcloud.io",39
error,e_subject_rdns_correct_encoding,53,"emailAddress=dev@runcloud.io, C=MY, ST=Selangor, L=Cyberjaya, O=RunCloud Sdn. Bhd., OU=Engineering, CN=RunCloud WebSSL Root CA, emailAddress=dev@runcloud.io",33
error,e_ca_is_ca,51,"emailAddress=info@ip-projects.de, CN=web6.premium-webspace.net, O=N/A, L=N/A, ST=N/A, C=US, emailAddress=info@ip-projects.de",5
error,e_wrong_time_format_pre2050,46,"C=KR, ST=Seoul, L=Kasan, O=SecureSign Inc, OU=Dev Team, CN=ssl-certificate-required.com",7
error,e_old_sub_cert_rsa_mod_less_than_1024_bits,46,"emailAddress=ceo@propersupport.com, C=GB, ST=London, L=London, O=LiquidNet Ltd., OU=SupremeServer, CN=LiquidNet Ltd., emailAddress=ceo@propersupport.com",40
error,e_sub_ca_certificate_policies_missing,34,"emailAddress=support@fortinet.com, C=US, ST=California, L=Sunnyvale, O=Fortinet, OU=Certificate Authority, CN=F6KF31T018900129, emailAddress=support@fortinet.com",7
error,e_sub_ca_crl_distribution_points_missing,34,"emailAddress=support@fortinet.com, C=US, ST=California, L=Sunnyvale, O=Fortinet, OU=Certificate Authority, CN=F6KF31T018900129, emailAddress=support@fortinet.com",7
error,e_duplicate_subject_attribs,31,"C=US, O=U.S. Government, OU=DoD, OU=PKI, CN=DOD SW CA-75",16
error,e_tbs_signature_rsa_encryption_parameter_not_null,30,"CN=virtualorchard.local, C=US",3
error,e_cert_sig_alg_not_match_tbs_sig_alg,28,"CN=virtualorchard.local, C=US",3
error,e_mp_ecdsa_pub_key_encoding_correct,23,CN=Loopia SSH CA,21
error,e_issuer_dn_country_not_printable_string,22,"C=US, ST=California, L=Sunnyvale, O=HTTPS Management Certificate for SonicWALL (self-signed), OU=HTTPS Management Certificate for SonicWALL (self-signed), CN=192.168.168.168",16
error,e_sub_cert_key_usage_crl_sign_bit_set,21,CN=tmrw-nwp-cyclecloud.hub.tomorrow.internal,12
error,e_sub_ca_aia_missing,20,"emailAddress=support@fortinet.com, C=US, ST=California, L=Sunnyvale, O=Fortinet, OU=Certificate Authority, CN=F6KF31T018900129, emailAddress=support@fortinet.com",7
error,e_eku_critical,20,"C=TW, L=Taipei, O=Synology Inc., CN=Synology Inc. CA",3
error,e_san_wildcard_not_first,19,"emailAddress=webmaster@vas-hosting.cz, C=CZ, ST=Stredni Cechy, L=Nymburk, O=Vas-Hosting.cz, CN=ca.vas-hosting.cz, emailAddress=webmaster@vas-hosting.cz",4
error,e_san_bare_wildcard,16,"C=US, ST=California, L=Toontown, O=Acme Corporation, OU=Explosive Tennis Balls Dept., CN=*",4
error,e_underscore_not_permissible_in_dnsname,15,"C=JP, ST=Tokyo, O=Tamagawa University and Tamagawa Academy, CN=Tamagawa University and Tamagawa Academy",4
error,e_subject_organization_name_max_length,10,"C=KZ, CN=ҰЛТТЫҚ КУӘЛАНДЫРУШЫ ОРТАЛЫҚ (RSA)",6
error,e_policy_qualifiers_other_than_cps_not_permitted,10,"organizationIdentifier=VATES-A62634068, C=ES, O=Firmaprofesional S.A., organizationIdentifier=VATES-A62634068, OU=Security Services, CN=AC Firmaprofesional - Secure Web 2022",4
error,e_ext_ian_no_entries,10,"C=CH, ST=St. Gallen, L=Rapperswil-Jona, O=Security Competence GmbH, CN=vuln.land Intermediate CA",3
error,e_ext_cert_policy_explicit_text_ia5_string,8,"C=US, O=VeriSign\, Inc., OU=VeriSign Trust Network, OU=Terms of use at https://www.verisign.com/rpa (c)10, CN=VeriSign Class 3 Secure Server CA - G3",3
error,e_sub_cert_province_must_not_appear,8,"C=UK, ST=North Yorkshire, L=Settle, O=DH Security, CN=Master Signer 2048",3
error,e_dnsname_contains_bare_iana_suffix,8,"emailAddress=staff@softlab.ntua.gr, O=NTUA, OU=SoftLab, emailAddress=staff@softlab.ntua.gr, L=Athens, ST=Attika, C=GR, CN=ca.softlab.ntua.gr",3
error,e_ev_invalid_business_category,7,"C=US, O=DigiCert Inc, CN=DigiCert EV RSA CA G2",4
error,e_sub_cert_locality_name_must_not_appear,7,"C=UK, ST=North Yorkshire, L=Settle, O=DH Security, CN=Master Signer 2048",3
error,e_ca_subject_field_empty,6,,6
error,e_rsa_allowed_ku_ca,5,"emailAddress=support@avaya.com, C=US, ST=New Jersey, L=Basking Ridge, O=Avaya Inc, OU=GCS, CN=iposerver-1972312762.avaya.com, emailAddress=support@avaya.com",1
error,e_dnsname_left_label_wildcard_correct,5,"C=RU, O=The Ministry of Digital Development and Communications, CN=Russian Trusted Sub CA",2
error,e_ext_san_uniform_resource_identifier_present,5,"emailAddress=info@serverside.pt, C=PT, ST=Porto, L=Porto, O=ServerSide-SI, emailAddress=info@serverside.pt, CN=ServerSide Root Certificate Authority CA",1
error,e_serial_number_longer_than_20_octets,5,CN=Apache Managed Domain Fallback,2
error,e_dnsname_empty_label,4,"emailAddress=tech.admin@sitewalk.com, C=LI, ST=Some-State, L=Schaan, O=Sitewalk Est., CN=devl.swprototyp.li ROOT CA, emailAddress=tech.admin@sitewalk.com",2
error,e_ca_key_cert_sign_not_set,4,"emailAddress=root@ip-10-39-85-66, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=ip-10-39-85-66, emailAddress=root@ip-10-39-85-66",1
error,e_sub_cert_not_is_ca,4,"emailAddress=root@ip-10-39-85-66, C=--, ST=SomeState, L=SomeCity, O=SomeOrganization, OU=SomeOrganizationalUnit, CN=ip-10-39-85-66, emailAddress=root@ip-10-39-85-66",1
error,e_sub_cert_eku_check,4,"emailAddress=hostamster@plasm.com, C=US, ST=California, O=Plasmatic Arts, OU=West Coast Unit, CN=Plasm Intermediate I1CA2023, emailAddress=hostamster@plasm.com",2
error,e_invalid_ca_certificate_policies,4,"CN=Regery Self-Signed Certificate, O=Regery\, https://regery.com, C=UA",2
error,e_invalid_cps_uri,3,"C=HK, ST=Hong Kong, L=Hong Kong, O=Hongkong Post, CN=Hongkong Post e-Cert SSL CA 3 - 17",2
error,e_crlissuer_must_not_be_present_in_cdp,3,"O=CUBADEBATE.CU, CN=Certificate Authority",1
error,e_ext_san_no_entries,3,"CN=DB1919AK0092, CN=system generated, CN=self-signed",1
error,e_dnsname_underscore_in_sld,3,CN=ROOT CA,3
error,e_ext_cert_policy_explicit_text_too_long,2,"DC=com, DC=Bosch, DC=com, DC=Bosch, CN=PKI, CN=Bosch-CA1-DE",1
error,e_ext_san_uri_host_not_fqdn_or_ip,2,"CN=MeshCentralRoot-ef0169, O=unknown, C=unknown",1
error,e_subject_organizational_unit_name_max_length,1,"O=Codeberg Pages Error Certificate (couldn't obtain ACME certificate), OU=Will not try again for 6 hours to avoid hitting rate limits for your domain., OU=Check https://docs.codeberg.org/codeberg-pages/troubleshooting/ for troubleshooting tips\, and feel free to create an issue at https://codeberg.org/Codeberg/pages-server if you can't solve it.
, OU=Error message: error: one or more domains had a problem:
[mayvaneday.art] acme: error: 400 :: urn:ietf:params:acme:error:dns :: DNS problem: looking up A for mayvaneday.art: DNSSEC: DNSKEY Missing: validation failure \<mayvaneday.art. A IN\>: No DNSKEY record from 162.159.26.136 for key mayvaneday.art. while building chain of trust\; DNS problem: looking up AAAA for mayvaneday.art: DNSSEC: DNSKEY Missing: validation failure \<mayvaneday.art. AAAA IN\>: No DNSKEY record from 2400:cb00:2049:1::a29f:1b62 for key mayvaneday.art. while building chain of trust
, CN=mayvaneday.art",1
error,e_ext_authority_key_identifier_critical,1,"C=JP, ST=Tokyo, L=Minato, O=supership.jp, CN=ADPF INFRA INTER CA",1
error,e_ext_san_dns_not_ia5_string,1,"C=CN, O=MySSL, OU=MySSL Test RSA - For test use only, CN=MySSL.com",1
error,e_ev_business_category_missing,1,"organizationIdentifier=VATES-A62634068, C=ES, O=Firmaprofesional SA, organizationIdentifier=VATES-A62634068, CN=FIRMAPROFESIONAL ICA A01 QWAC 2022",1
error,e_ca_invalid_eku,1,"C=CN, ST=TJ, L=TJ, O=Hylanda, CN=adp5.0-CA",1
error,e_cert_policy_ov_requires_province_or_locality,1,"C=BR, O=SERPRO, OU=Servico Federal de Processamento de Dados - SERPRO, CN=Autoridade Certificadora SERPRO Intra SSL",1
error,e_subject_dn_serial_number_not_printable_string,1,"C=CN, O=China Financial Certification Authority, CN=CFCA EV OCA",1
error,e_aia_must_contain_permitted_access_method,1,"DC=com, DC=tallye, DC=com, DC=tallye, O=Alzatex\, Inc., OU=Certificates, CN=Alzatex Services Certificate Authority",1
error,e_rfc_dnsname_empty_label,1,"emailAddress=kimseokho@naver.com, C=KR, ST=Gyeonggi-do, L=Cheoin-gu Yongin-si, O=Mal-Gum, OU=IT, CN=MG, emailAddress=kimseokho@naver.com",1
error,e_no_underscores_before_1_6_2,1,"O=McAfee, OU=AH, CN=AH_CA_PWEPO02",1
